1285213500,5968.386049870530,6006.7998,5932.3999,5972.449825
1285299900,5970.417937435260,6029.1001,5951.2002,5989.512575
1285559100,5979.965256217630,6073.5,5979.965256217630,6036.437375
1285645500,6008.201315608820,6049.7998,5991.2998,6026.66235
1285731900,6017.431832804410,6071.5498,5979.6499,6017.9123500000000
1285818300,6017.672091402200,6048.4502,5963.6001,6008.3376500000000
1285904700,6013.004870701100,6153.1001,6013.004870701100,6089.2749
1286163900,6051.139885350550,6222.1001,6051.139885350550,6167.737675000000
1286250300,6109.438780175280,6188.3501,6109.438780175280,6152.912475
1286336700,6131.175627587640,6223.3999,6131.175627587640,6177.3501
1286423100,6154.262863793820,6199.4502,6107.5,6153.525025
1286509500,6153.893944396910,6153.893944396910,6067,6110.11255
1286768700,6132.003247198450,6187.75,6105.9502,6133.875125
1286855100,6132.939186099230,6144.9502,6057.9502,6107.4376250000000
1286941500,6120.188405549610,6240.25,6089.75,6163.837525
1287027900,6142.012965274810,6284.1001,6142.012965274810,6213.412475
1287114300,6177.712720137400,6200.6001,6050.3501,6122.375
1287373500,6150.043860068700,6150.043860068700,5985.1001,6072.2251
1287459900,6111.13448003435,6127.0498,6008.1499,6069.237425
1287546300,6090.185952517180,6090.185952517180,5966.75,5997.4751
1287632700,6043.830526258590,6113.5,5984.8999,6052.19995
1287719100,6048.015238129290,6121.1001,6041.3501,6085.474975
1287978300,6066.745106564650,6151.2998,6066.745106564650,6113.237425
1288064700,6089.991265782320,6120.25,6074.6499,6098.299925
1288151100,6094.145595391160,6094.145595391160,5987.5498,6037.900025
1288237500,6066.022810195580,6071.1001,5968.1001,6016.7126500000000
1288323900,6041.367730097790,6041.367730097790,5937.1001,6002.150025
1288583100,6021.758877548900,6132.3999,6021.758877548900,6106.749875
1288669500,6064.254376274450,6138.1001,6064.254376274450,6119.76245
1288755900,6092.008413137220,6182.5,6092.008413137220,6160.099975
1288842300,6126.054194068610,6290.1499,6126.054194068610,6245.224975
1288928700,6185.639584534310,6338.5,6185.639584534310,6318.9751
1289187900,6252.307342267150,6335.8999,6252.307342267150,6302.42505
1289274300,6277.3661961335800,6310.8999,6243.5498,6284.249875
1289360700,6280.808035566790,6307.6499,6269.25,6288.950075
1289447100,6284.879055283390,6296.5498,6179.5,6239.162475
1289533500,6262.020765141700,6262.020765141700,6056.75,6128.299925
1289792700,6195.160345070850,6195.160345070850,6039.3999,6092.412475
1289879100,6143.786410035420,6144.0498,5970.6001,6061.700075
1290051900,6102.743242517710,6102.743242517710,5906.75,6014.42505
1290138300,6058.584146258860,6058.584146258860,5863.9502,5944.69995
1290397500,6001.642048129430,6020.25,5905.1499,5964.07495
1290483900,5982.858499064710,5982.858499064710,5824.9502,5926.150025
1290570300,5954.504262032360,5976.6499,5833.6001,5905.69995
1290656700,5930.102106016180,5930.102106016180,5780.3501,5842.7876
1290743100,5886.444853008090,5886.444853008090,5690.3501,5777.337525
1291002300,5831.8911890040400,5843.1499,5754.7002,5804.450075
1291088700,5818.170632002020,5892.25,5768.3501,5833.7251
1291175100,5825.947866001010,5971,5825.947866001010,5917.112425
1291261500,5871.530145500510,6029.5,5871.530145500510,6011.212525
1291347900,5941.371335250250,6025.3999,5941.371335250250,5998.94995
1291607100,5970.1606426251300,6069.4502,5970.1606426251300,6019.262575
1291693500,5994.711608812560,6001,5939.7002,5978.07495
1291779900,5986.393279406280,5986.393279406280,5878.6001,5924.17505
1291866300,5955.284164703140,5955.284164703140,5742.2998,5840.0874
1291952700,5897.685782351570,5897.685782351570,5721.1499,5801.25
1292211900,5849.467891175790,5913.7998,5795.8999,5874.999875
1292298300,5862.2338830878900,5953.9502,5862.2338830878900,5928.875125
1292384700,5895.5545040439500,5942.75,5865.7998,5907.999875
1292471100,5901.777189521970,5956.1499,5855.0498,5917.624875
1292816700,5909.701032260990,5985,5900.25,5939.787475
1292903100,5924.744253630490,6007.4502,5924.744253630490,5982.13745
1292989500,5953.440851815250,6023.7998,5953.440851815250,5996.299925
1293075900,5974.870388407620,6006.4502,5964.6001,5989.23755
1293162300,5982.053969203810,6017.3501,5940.25,5977.36255
1293421500,5979.708259601910,6045.75,5979.708259601910,6012.0625
1293507900,5995.885379800950,6010.8999,5982.25,5998.625
1293594300,5997.255189900480,6067.5498,5997.255189900480,6033.974975
1293680700,6015.615082450240,6106.3999,6015.615082450240,6083.23755
1293767100,6049.426316225120,6147.2998,6049.426316225120,6122.612425
1294026300,6086.019370612560,6178.5498,6086.019370612560,6165.200075
1294112700,6125.609722806280,6181.0498,6124.3999,6156.13745
1294199100,6140.87358640314,6141.3501,6062.3501,6106.212525
1294285500,6123.54305570157,6123.54305570157,6022.2998,6073.424925
1294371900,6098.4839903507900,6098.4839903507900,5883.6001,5967.575075
1294631100,6033.029532675390,6033.029532675390,5740.9502,5828.087525
1294717500,5930.558528837700,5930.558528837700,5698.2002,5765.7126500000000
1294803900,5848.135589418850,5874.2002,5711.2998,5812.19995
1294890300,5830.167769709420,5857.75,5736.7002,5799.275025
1294976700,5814.721397354710,5833.6499,5639.6499,5719.987425
1295235900,5767.354411177360,5767.354411177360,5624.1499,5655.9624
1295322300,5711.658405588680,5730.5,5671.25,5702.0874
1295408700,5706.872902794340,5747.6499,5662.5498,5709.6499
1295495100,5708.26140139717,5729.4502,5634.5,5682.887575
1295581500,5695.574488198590,5717.5498,5674.5,5695.1499
1295840700,5695.3621940992900,5756,5695.3621940992900,5728.525025
1295927100,5711.943609549650,5801.5498,5680.6499,5733.22485
1296099900,5722.584229774820,5726.1001,5594.9502,5662.662475
1296186300,5692.623352387410,5692.623352387410,5459.5498,5550.0249
1296445500,5621.3241261937100,5621.3241261937100,5416.6499,5475.487425
1296531900,5548.405775596850,5548.405775596850,5402,5473.912475
1296618300,5511.159125298430,5511.159125298430,5415.6499,5451.94995
1296704700,5481.554537649210,5532.6499,5418,5476.962525
1296791100,5479.258531324610,5556.2998,5369.0498,5460.249875
1297050300,5469.754203162300,5469.754203162300,5376.9502,5410.86255
1297136700,5440.308376581150,5440.308376581150,5303.3999,5370.162475
1297223100,5405.235425790580,5405.235425790580,5225.6499,5277.924925
1297309500,5341.580175395290,5341.580175395290,5196.7998,5235.312375
1297395900,5288.446275197640,5319.4502,5177.7002,5256.700075
1297655100,5272.573175098820,5463.7998,5272.573175098820,5400.07495
1297741500,5336.324062549410,5506.5,5336.324062549410,5465.900025
1297827900,5401.112043774710,5504.7998,5401.112043774710,5478.61255
1297914300,5439.862296887350,5553,5439.862296887350,5516.137575
1298000700,5477.999935943680,5599.25,5441.9502,5514.42505
1298259900,5496.2124929718400,5526.25,5413.1001,5478.637575
1298346300,5487.425033985920,5519.4502,5437.2998,5482.587525
1298432700,5485.00627949296,5495.2002,5427.5498,5453.137575
1298519100,5469.071927246480,5469.071927246480,5242.5,5334.337525
1298605500,5401.70472612324,5401.70472612324,5232.75,5298.88745
1298864700,5350.29608806162,5477,5308.6001,5362.25
1298951100,5356.27304403081,5533.0498,5356.27304403081,5452.7248500000000
1299123900,5404.498947015410,5570.75,5404.498947015410,5513.4126
1299210300,5458.955773507700,5608.2002,5458.955773507700,5564.3126250000000
1299469500,5511.634199253850,5511.634199253850,5408.4502,5463.224975
1299555900,5487.429587126930,5530.5498,5464.75,5495.549925
1299642300,5491.489756063460,5563.2998,5477.4502,5528.537475
1299728700,5510.013615531730,5516.2998,5468.4502,5498.8125
1299815100,5504.413057765870,5504.413057765870,5411.5498,5453.962525
1300074300,5479.187791382930,5537.2998,5434.25,5484.88745
1300160700,5482.037620691470,5497.8501,5373.6499,5435.287475
1300247100,5458.662547845730,5535.1001,5458.662547845730,5499.5376
1300333500,5479.100073922870,5510.0498,5435.2998,5461.8498500000000
1300419900,5470.474961961430,5483.0498,5366.3999,5424.625
1300679100,5447.549980980720,5447.549980980720,5348.2002,5383.75
1300765500,5415.6499904903600,5428.1499,5376.1499,5402.25
1300851900,5408.949995245180,5484.9502,5401.9502,5444.637575
1300938300,5426.793785122590,5529,5426.793785122590,5512.32495
1301024700,5469.5593675612900,5667.1001,5469.5593675612900,5617.73755
1301283900,5543.648458780650,5709.1001,5543.648458780650,5671.200075
1301370300,5607.424266890320,5770.3501,5607.424266890320,5718.4751
1301456700,5662.949683445160,5803.1499,5662.949683445160,5775.124875
1301543100,5719.037279222580,5872,5719.037279222580,5821.862425
1301629500,5770.449852111290,5860.2002,5770.449852111290,5832.912475
1301888700,5801.681163555650,5918.7002,5801.681163555650,5875.5876500000000
1301975100,5838.634406777820,5928.6499,5838.634406777820,5904.599975
1302061500,5871.617190888910,5944.4502,5868.7998,5903.25
1302147900,5887.433595444460,5906.1001,5866.25,5886.650025
1302234300,5887.041810222230,5926.9502,5822,5869.42505
1302493500,5878.233430111110,5878.233430111110,5777.8999,5799.8125
1302666300,5839.0229650555600,5923.6001,5735.5498,5829.650025
1302839100,5834.336495027780,5907.3501,5806.4502,5859.275025
1303098300,5846.805760013890,5897.8999,5722.25,5793.400025
1303184700,5820.102892506940,5820.102892506940,5693.25,5728.23755
1303271100,5774.170221253470,5857.3501,5759.6499,5813.674925
1303357500,5793.922573126740,5912.8999,5793.922573126740,5886.200075
1303703100,5840.061324063370,5906.6001,5840.061324063370,5874.42505
1303789500,5857.243187031680,5893.2002,5791.5498,5857.5
1303875900,5857.371593515840,5892.3501,5819.9502,5857.6001
1303962300,5857.485846757920,5857.485846757920,5776.9502,5817.5376
1304048700,5837.511723378960,5837.511723378960,5706.0498,5760.5874
1304307900,5799.0495616894800,5799.0495616894800,5687.7002,5732.787475
1304394300,5765.918518344740,5765.918518344740,5554.8501,5630.150025
1304480700,5698.03427167237,5698.03427167237,5503,5546.662475
1304567100,5622.3483733361800,5622.3483733361800,5443.6499,5498.849975
1304653500,5560.599174168090,5564.3999,5472.4502,5516.48755
1304912700,5538.543362084050,5586.0498,5502.3999,5553.6875
1304999100,5546.1154310420200,5592.8999,5514.5498,5551.062375
1305085500,5548.588903021010,5574.7002,5525,5552.98755
1305171900,5550.788226510510,5572.5,5476.2998,5518.187375
1305258300,5534.4878007552500,5605,5472.1499,5528.5625
1305517500,5531.525150377630,5541.7998,5487.6499,5517.537475
1305603900,5524.531312688810,5524.531312688810,5421.0498,5469.98755
1305690300,5497.259431344410,5497.259431344410,5401.25,5432.637575
1305776700,5464.948503172200,5464.948503172200,5411.25,5435.025025
1305863100,5449.986764086100,5517.5498,5432.75,5471.82495
1306122300,5460.905857043050,5460.905857043050,5373,5418.23755
1306208700,5439.571703521530,5439.571703521530,5367.4502,5392.500125
1306295100,5416.035914260760,5416.035914260760,5328.7002,5363.9626500000000
1306381500,5389.999282130380,5422.2002,5356.3501,5390.9126
1306467900,5390.455941065190,5485.7998,5390.455941065190,5447.30005
1306727100,5418.877995532600,5509.2998,5418.877995532600,5483.6875
1306813500,5451.282747766300,5571.6001,5451.282747766300,5528.36255
1306899900,5489.822648883150,5597.3501,5489.822648883150,5577.462525
1306986300,5533.642586941570,5568.2002,5521.9502,5542.6001
1307072700,5538.121343470790,5604.9502,5507.2002,5548.65015
1307331900,5543.385746735390,5543.385746735390,5479.8501,5514.7124
1307418300,5529.049073367700,5570.1001,5507.7998,5535.799925
1307504700,5532.424499183850,5556.6001,5514.8999,5533.400025
1307591100,5532.912262091920,5540.1001,5502.0498,5521.687375
1307677500,5527.299818545960,5527.299818545960,5457.4502,5495.6875
1307936700,5511.493659272980,5511.493659272980,5436.9502,5471.575075
1308023100,5491.53436713649,5520.1499,5484.2002,5497.61255
1308109500,5494.573458568250,5499.3501,5438.9502,5470.062625
1308195900,5482.318041784120,5482.318041784120,5389.7998,5413.424925
1308282300,5447.871483392060,5447.871483392060,5355.8501,5388.974975
1308541500,5418.423229196030,5418.423229196030,5195.8999,5300.849975
1308627900,5359.636602098020,5359.636602098020,5257,5284.025025
1308714300,5321.830813549010,5321.830813549010,5262.5,5288.987425
1308800700,5305.409119274500,5330.6001,5252.25,5292.98755
1308887100,5299.198334637250,5477.8501,5299.198334637250,5408.974975
1309146300,5354.086654818630,5552.6499,5354.086654818630,5488.67505
1309232700,5421.380852409310,5558.2998,5421.380852409310,5537.19995
1309319100,5479.2904012046600,5608.6499,5479.2904012046600,5585.525025
1309405500,5532.407713102330,5657.8999,5532.407713102330,5631.474975
1309491900,5581.9413440511600,5705.7998,5581.9413440511600,5662.125
1309751100,5622.033172025580,5679.6499,5622.033172025580,5660.69995
1309837500,5641.366561012790,5659.8501,5612.2998,5641.025025
1309923900,5641.195793006400,5655.3999,5610.75,5628.575075
1310010300,5634.885434003200,5737.1499,5632.9502,5683.1001
1310096700,5658.992767001600,5740.3999,5651.0498,5696.687375
1310355900,5677.840071000800,5677.840071000800,5601.7002,5629.6875
1310442300,5653.7637855004000,5653.7637855004000,5496.9502,5540.0625
1310528700,5596.9131427502,5596.9131427502,5541.3999,5566.26245
1310615100,5581.5877963751,5653.9502,5541.7002,5591.11255
1310701500,5586.350173187550,5631.7002,5562.75,5594.625125
1310960700,5590.487649093780,5596.6001,5550.9502,5574.087525
1311047100,5582.287587046890,5627.6499,5557.2002,5592.0625
1311133500,5587.1750435234400,5645.3999,5555.1001,5602.3999
1311219900,5594.7874717617200,5594.7874717617200,5532.7002,5551.950075
1311306300,5573.36877338086,5642.2002,5567.1001,5605.050175
1311565500,5589.20947419043,5700.5498,5589.20947419043,5657.8374
1311651900,5623.523437095220,5702.25,5560.1499,5631.42505
1311738300,5627.474243547610,5627.474243547610,5521.5,5562.13745
1311824700,5594.805846773800,5594.805846773800,5475.6499,5491.974975
1311911100,5543.390410886900,5543.390410886900,5453.9502,5483.8125
1312170300,5513.601455443450,5551.8999,5486.4502,5520.662475
1312256700,5517.131965221730,5517.131965221730,5433.6499,5469.924925
1312343100,5493.528445110860,5493.528445110860,5378.8501,5402.0625
1312429500,5447.795472555430,5447.795472555430,5323.1499,5375.4624
